Date,Open,High,Low,Close,Adj Close,Volume
2010-01-01,38.908352,40.347599,36.730026,39.550179,13.928786,181909
2010-01-08,39.423756,44.558376,39.268162,44.033245,15.507642,149415
2010-01-15,44.208286,44.626450,43.401142,44.422230,15.644629,85762
2010-01-22,44.402782,46.269917,43.760952,44.743145,15.757643,89874
2010-01-29,45.219650,45.219650,43.167747,44.422230,15.644629,109824
2010-02-05,44.412506,45.550289,43.089951,44.782043,15.771343,89052
2010-02-12,44.169388,46.765873,44.169388,46.649178,16.428905,41750
2010-02-19,45.812855,46.872845,35.494995,46.726974,16.456312,120622
2010-02-26,46.872845,50.227852,45.054333,46.065697,16.223423,165558
2010-03-05,46.532478,47.388248,44.655621,45.365520,15.976834,95119
2010-03-12,45.034882,46.707523,44.198563,45.433594,16.086500,59951
2010-03-19,44.966812,45.696159,43.751228,44.198563,15.649217,71981
2010-03-26,44.179115,46.192116,43.371967,44.538925,15.769729,94604
2010-04-02,44.713970,44.713970,42.302254,42.302254,14.977801,47200
2010-04-09,41.864643,44.140217,41.670151,42.788486,15.149954,69309
2010-04-16,41.835472,43.449764,41.757675,42.360603,14.998454,38254
2010-04-23,42.710690,43.955444,42.525921,43.858200,15.528708,63139
2010-04-30,44.042969,44.042969,37.439926,39.307060,13.917300,66943
2010-05-07,39.987785,40.629616,33.676483,35.494995,12.567578,182937
2010-05-14,35.494995,35.494995,30.165884,30.924406,10.949286,97896
2010-05-21,30.360376,32.830441,29.290665,32.830441,11.705278,122165
2010-05-28,32.655396,40.114208,31.819075,38.324871,13.664246,209468
2010-06-04,37.926159,39.102844,37.099564,37.916435,13.518625,133475
2010-06-11,38.140102,38.888901,36.603607,38.850002,13.851475,119901
2010-06-18,37.887260,40.600441,37.887260,38.490189,13.723190,102729
2010-06-25,38.003956,38.626335,34.911514,35.990952,12.832125,69822
2010-07-02,35.990952,35.990952,34.046021,35.106010,12.516606,131007
2010-07-09,35.271328,38.130379,35.193531,37.576073,13.397274,73421
2010-07-16,36.992592,37.216259,35.261604,36.516083,13.019347,55117
2010-07-23,36.827274,38.295696,36.632778,38.285973,13.650380,93473
2010-07-30,34.143269,40.016960,34.143269,37.235710,13.275926,114349
2010-08-06,36.943970,37.955334,35.008762,35.183807,12.544343,51519
2010-08-13,35.028214,37.021767,33.802906,34.425282,12.273903,51313
2010-08-20,34.036297,34.366936,30.477074,32.762367,11.762196,85349
2010-08-27,33.034657,35.076836,32.130264,33.180527,11.912319,77637
2010-09-03,33.054108,34.211342,32.139988,32.704018,11.741250,196203
2010-09-10,32.752644,35.164356,32.752644,34.250240,12.296364,73010
2010-09-17,34.717022,37.916435,34.328037,37.313507,13.396123,175122
2010-09-24,37.439926,37.488548,35.261604,35.689487,12.813075,212759
2010-10-01,35.806183,35.806183,33.793182,34.541981,12.401101,116816
2010-10-08,34.405834,35.456097,33.268047,35.446373,12.725795,121752
2010-10-15,35.251881,35.426922,33.472267,34.221066,12.285892,76712
2010-10-22,34.191891,34.960140,33.598686,34.230789,12.289384,72701
2010-10-29,33.919601,35.329678,32.820717,35.329678,12.683900,146432
2010-11-05,35.981228,35.981228,33.841805,35.125458,12.610579,83293
2010-11-12,34.658676,35.494995,33.550064,34.736473,12.470927,120416
2010-11-19,35.018486,35.290779,33.598686,34.522530,12.482018,68999
2010-11-26,34.386387,34.940689,32.733192,33.141628,11.982739,160108
2010-12-03,33.112453,34.201614,32.334480,32.772091,11.849131,115479
2010-12-10,32.752644,33.190250,32.266411,32.781815,11.852648,99951
2010-12-17,32.733192,33.404194,32.723469,33.199978,12.003837,87510
2010-12-24,33.151352,34.211342,32.976311,34.055744,12.313247,61801
2010-12-31,34.036297,35.008762,33.783455,34.989311,12.650798,110852
2011-01-07,34.882343,35.981228,34.279411,35.037937,12.668375,118873
2011-01-14,35.135181,35.825634,34.853168,35.242153,12.742208,71571
2011-01-21,35.115734,39.355682,34.911514,37.916435,13.709127,284123
2011-01-28,37.731667,40.415672,35.631142,40.065582,14.486175,232913
2011-02-04,39.861366,41.310341,39.812744,40.707413,14.718232,93370
2011-02-11,41.057499,41.816021,40.824108,41.475658,14.996003,63243
2011-02-18,41.582630,41.816021,40.561543,41.504833,15.006557,68383
2011-02-25,41.621529,41.816021,37.926159,39.384857,14.240047,127819
2011-03-04,39.112568,40.036411,36.516083,37.760841,13.652872,154760
2011-03-11,36.856445,38.801380,36.506359,37.614971,13.600136,67251
2011-03-18,37.683044,37.683044,34.036297,36.836998,13.405151,133474
2011-03-25,36.778648,38.995872,36.778648,38.859726,14.141230,47097
2011-04-01,38.791653,39.637699,37.469101,39.141743,14.243856,84630
2011-04-08,39.365410,39.832191,37.702492,38.898624,14.155389,38972
2011-04-15,39.219540,39.861366,38.315147,39.287609,14.296942,70234
2011-04-22,39.141743,39.336235,38.626335,38.937523,14.169538,45554
2011-04-29,38.898624,39.132015,36.963421,37.430202,13.621019,72496
2011-05-06,37.614971,39.336235,37.537174,38.606888,14.049219,38768
2011-05-13,38.840279,39.307060,38.130379,38.956974,14.355845,46068
2011-05-20,38.898624,40.969978,38.529087,40.619888,14.968635,55632
2011-05-27,40.950527,45.676712,40.950527,44.665344,16.459406,130904
2011-06-03,44.247185,44.723694,39.861366,41.932716,15.452415,113115
2011-06-10,41.640980,41.679878,38.655510,40.298977,14.850376,104580
2011-06-17,40.425396,41.339516,39.326511,40.999149,15.108394,53370
2011-06-24,40.843555,42.020241,40.075310,41.816021,15.409418,33935
2011-07-01,41.816021,43.323345,41.349239,43.070503,15.871697,35786
2011-07-08,42.671791,44.704247,42.399502,44.704247,16.473743,68587
2011-07-15,44.208286,45.122406,43.508114,44.538925,16.412823,49359
2011-07-22,44.324982,44.840389,41.485386,42.098038,15.513337,60567
2011-07-29,41.757675,44.247185,38.801380,40.308701,14.853963,37533
2011-08-05,40.240627,44.198563,36.097923,40.162830,14.800202,114039
2011-08-12,40.979702,42.652344,39.452930,41.465935,15.280408,88230
2011-08-19,40.785210,40.785210,37.469101,38.743031,14.310287,55221
