Date,Open,High,Low,Close,Adj Close,Volume
2010-01-01,112.370003,114.330002,111.510002,114.190002,90.290855,477690000
2010-01-08,113.889999,115.139999,113.220001,114.930000,90.875961,673652800
2010-01-15,114.730003,115.129997,111.559998,111.699997,88.321968,912805600
2010-01-22,111.199997,111.739998,107.910004,108.570000,85.847069,1332016300
2010-01-29,109.040001,110.589996,106.419998,106.440002,84.162842,1244316900
2010-02-05,106.559998,108.250000,104.580002,108.129997,85.499138,1519676300
2010-02-12,106.989998,111.139999,106.510002,110.910004,87.697311,826493300
2010-02-19,110.620003,111.580002,108.940002,110.669998,87.507545,998514200
2010-02-26,110.769997,112.970001,110.110001,112.639999,89.065247,768846800
2010-03-05,113.370003,115.480003,113.099998,115.449997,91.287125,792186600
2010-03-12,115.949997,117.480003,114.599998,117.040001,92.544373,851541800
2010-03-19,115.970001,118.169998,115.239998,116.650002,92.235985,1013529400
2010-03-26,116.870003,118.250000,116.120003,117.800003,93.528885,808388400
2010-04-02,118.250000,119.360001,117.599998,118.769997,94.298996,559512100
2010-04-09,119.019997,121.570000,118.800003,121.290001,96.299820,674553400
2010-04-16,120.860001,121.290001,118.470001,121.019997,96.085442,1050712900
2010-04-23,120.940002,122.120003,118.250000,120.860001,95.958389,1171095200
2010-04-30,120.879997,121.010002,105.000000,112.940002,89.670212,1789432000
2010-05-07,112.639999,117.680000,109.410004,115.989998,92.091789,1821627800
2010-05-14,115.120003,115.330002,107.470001,107.540001,85.382813,1957059000
2010-05-21,105.910004,110.800003,104.379997,110.760002,87.939384,1817827400
2010-05-28,110.639999,111.059998,107.370003,110.709999,87.899681,1042704900
2010-06-04,108.610001,109.330002,104.650002,109.150002,86.661072,1606772900
2010-06-11,108.190002,112.419998,108.120003,112.139999,89.035049,1139152800
2010-06-18,111.830002,113.199997,107.139999,107.419998,85.287521,1149666200
2010-06-25,107.739998,108.419998,101.129997,102.760002,81.975830,1448621100
2010-07-02,103.110001,107.279999,101.620003,107.160004,85.485893,954932000
2010-07-09,107.129997,110.089996,106.930000,109.680000,87.496193,906074100
2010-07-16,109.089996,109.940002,105.820000,109.459999,87.320702,1266873100
2010-07-23,109.239998,112.290001,108.930000,110.290001,87.982834,994527400
2010-07-30,109.169998,113.110001,108.980003,112.849998,90.025032,853636600
2010-08-06,111.739998,113.180000,107.599998,108.629997,86.658554,1116394500
2010-08-13,108.290001,110.389999,107.180000,107.879997,86.060242,927633800
2010-08-20,107.559998,108.570000,104.290001,105.230003,83.946259,1150556600
2010-08-27,105.889999,109.489998,104.309998,109.470001,87.328667,1126761000
2010-09-03,110.540001,111.680000,109.550003,110.919998,88.485397,651113300
2010-09-10,111.120003,113.290001,110.870003,113.050003,90.184570,884717400
2010-09-17,113.040001,114.839996,112.180000,112.500000,89.745804,1072457900
2010-09-24,113.750000,115.790001,113.180000,114.129997,91.533546,1014413600
2010-10-01,114.989998,116.529999,113.180000,115.889999,92.945091,883912600
2010-10-08,116.050003,118.550003,115.610001,117.459999,94.204254,875179900
2010-10-15,118.279999,119.089996,116.019997,118.129997,94.741592,1087151800
2010-10-22,118.309998,119.760002,117.260002,118.400002,94.958153,776941000
2010-10-29,118.279999,122.320000,117.849998,122.260002,98.053917,918468400
2010-11-05,122.339996,122.949997,120.660004,121.639999,97.556671,902787800
2010-11-12,120.820000,121.349998,117.589996,119.959999,96.209290,1072608400
2010-11-19,119.900002,120.339996,117.989998,120.199997,96.401741,700569000
2010-11-26,119.160004,122.650002,117.739998,122.559998,98.294563,945831600
2010-12-03,122.139999,124.019997,122.110001,123.760002,99.256927,722644700
2010-12-10,124.139999,125.230003,123.730003,124.820000,100.107086,744492300
2010-12-17,124.080002,125.820000,123.820000,125.599998,100.732643,504058100
2010-12-24,125.129997,126.199997,125.040001,125.720001,101.359161,248085100
2010-12-31,125.529999,127.830002,125.330002,127.389999,102.705574,623848100
2011-01-07,127.559998,128.720001,126.150002,128.369995,103.495644,625700900
2011-01-14,128.190002,129.639999,127.129997,128.080002,103.261826,559783300
2011-01-21,128.880005,130.210007,128.110001,129.990005,104.801750,697314800
2011-01-28,130.139999,130.979996,127.510002,130.779999,105.438660,876291100
2011-02-04,130.830002,132.639999,130.229996,132.320007,106.680260,655291900
2011-02-11,131.800003,134.429993,131.770004,134.250000,108.236305,598970400
2011-02-18,134.369995,134.690002,129.699997,130.929993,105.559570,851134200
2011-02-25,131.479996,133.690002,130.350006,133.470001,107.607414,918595400
2011-03-04,133.369995,133.630005,129.809998,129.940002,104.761398,1123705500
2011-03-11,129.520004,131.309998,125.279999,127.849998,103.076393,1543155300
2011-03-18,128.839996,131.089996,127.510002,130.899994,105.535385,821699500
2011-03-25,131.240005,133.160004,130.440002,132.589996,107.362312,663576100
2011-04-01,133.410004,134.000000,132.660004,133.320007,107.953461,666553600
2011-04-08,133.910004,133.990005,130.270004,131.559998,106.528313,753797600
2011-04-15,131.800003,133.839996,129.509995,133.779999,108.325912,797094000
2011-04-22,133.679993,136.289993,133.199997,136.110001,110.212555,480179200
2011-04-29,136.160004,137.179993,133.020004,133.610001,108.188263,789326300
2011-05-06,134.940002,136.110001,133.389999,135.080002,109.378578,816813500
2011-05-13,135.149994,135.339996,132.119995,134.679993,109.054680,746513900
2011-05-20,134.330002,134.679993,131.380005,133.000000,107.694283,814394600
2011-05-27,133.369995,134.919998,130.960007,131.729996,106.665932,719214200
2011-06-03,130.149994,131.419998,128.179993,129.399994,104.779266,935962700
2011-06-10,128.850006,129.770004,126.320000,127.300003,103.078857,1215790400
2011-06-17,127.930000,129.809998,126.190002,128.300003,103.888550,1096910700
2011-06-24,128.270004,132.179993,126.620003,131.970001,107.390076,1028208500
2011-07-01,132.089996,135.699997,131.779999,135.360001,110.148659,682117500
2011-07-08,133.830002,135.360001,130.679993,130.929993,106.543762,1034869200
2011-07-15,131.660004,134.820007,129.630005,134.490005,109.440712,965831500
2011-07-22,134.520004,134.720001,130.009995,130.220001,105.966034,850911400
2011-07-29,128.910004,130.960007,120.059998,120.260002,97.861084,1871035700
2011-08-05,121.760002,122.070000,110.269997,117.330002,95.476845,3226298900
2011-08-12,118.400002,121.199997,113.389999,114.510002,93.182068,1617794800
2011-08-19,112.959999,119.400002,112.410004,116.279999,94.622398,1593743600
2011-08-26,115.690002,123.510002,113.849998,120.940002,98.414474,1303203100
2011-09-02,118.419998,120.940002,114.379997,119.040001,96.868309,1001019100
2011-09-09,117.680000,121.470001,114.050003,121.430000,98.813179,1604670000
2011-09-16,121.290001,121.989998,111.300003,112.860001,91.839378,1575140100
2011-09-23,112.110001,119.559998,112.019997,116.050003,94.923813,1464475800
2011-09-30,114.449997,116.660004,107.430000,116.489998,95.283699,1654615400
2011-10-07,117.169998,122.139999,115.059998,120.510002,98.571899,1246495900
2011-10-14,121.910004,123.500000,119.199997,121.660004,99.512550,1221244000
2011-10-21,123.089996,129.419998,122.209999,128.630005,105.213692,1433085800
2011-10-28,128.000000,128.850006,121.519997,126.250000,103.266960,1406511400
2011-11-04,125.230003,128.020004,122.860001,124.320000,101.688309,1240293600
2011-11-11,125.830002,127.449997,121.230003,122.110001,99.880608,1100894200
2011-11-18,122.500000,122.750000,116.559998,116.559998,95.340973,886016000
2011-11-25,116.379997,125.639999,116.199997,124.970001,102.219971,1010878800
2011-12-02,126.120003,127.260002,123.650002,123.949997,101.385643,1103881000
2011-12-09,124.510002,126.370003,121.470001,122.180000,99.937866,1107825300
2011-12-16,122.230003,125.400002,120.029999,125.269997,102.465370,943498800
2011-12-23,125.669998,126.820000,124.730003,126.120003,103.814865,420877200
2011-12-30,126.019997,128.380005,125.500000,128.039993,105.395309,590378400
2012-01-06,128.199997,129.699997,127.290001,129.509995,106.605324,593386600
2012-01-13,128.639999,131.570007,127.720001,131.460007,108.210487,601769500
2012-01-20,131.240005,133.399994,130.600006,131.880005,108.556175,754103000
2012-01-27,131.240005,133.139999,130.059998,132.679993,109.214714,719107800
2012-02-03,134.000000,135.589996,133.639999,135.360001,111.420715,691785400
2012-02-10,134.160004,136.169998,133.839996,136.050003,111.988716,830841800
2012-02-17,136.520004,137.050003,135.500000,136.630005,112.466110,526071300
2012-02-24,136.929993,138.190002,135.800003,137.729996,113.371559,711582100
2012-03-02,137.639999,137.820007,134.360001,137.039993,112.803612,724194300
2012-03-09,137.300003,140.779999,137.089996,140.720001,115.832825,721212900
2012-03-16,140.360001,141.279999,138.740005,139.199997,114.581589,657519400
2012-03-23,139.320007,141.830002,138.550003,140.229996,115.935303,674079300
2012-03-30,140.919998,142.210007,139.259995,139.789993,115.571541,727370000
2012-04-06,138.029999,139.839996,135.759995,138.789993,114.744789,671370700
2012-04-13,138.470001,139.360001,136.580002,137.720001,113.860161,787500500
2012-04-20,138.330002,140.320007,135.940002,140.160004,115.877457,739072500
2012-04-27,140.580002,141.660004,138.990005,139.250000,115.125076,649490100
2012-05-04,138.520004,139.300003,134.490005,136.020004,112.454674,906423400
2012-05-11,135.169998,136.869995,130.789993,130.860001,108.188622,979830100
2012-05-18,131.369995,133.229996,129.550003,132.529999,109.569305,1067324200
2012-05-25,132.479996,133.929993,130.339996,131.470001,108.692970,646905500
2012-06-01,129.410004,133.529999,127.139999,132.050003,109.172485,988911600
2012-06-08,131.710007,134.250000,131.160004,133.470001,110.346466,898442700
2012-06-15,133.380005,136.250000,132.330002,132.440002,109.494881,849912000
2012-06-22,133.130005,133.710007,130.850006,132.789993,110.353142,695369000
2012-06-29,135.199997,137.800003,134.850006,136.789993,113.677246,548402900
