Date,Sum,AA,AAME,AAWW,ABG,ACH,ACLS,ACM,ADC,ADM,ADUS,AE,AEE,AEG,AEIS,AEP,AER,AGYS,ARI,AVNW,BAC,CCM,CCRN,CENT,ERII,ETN,HTH,IDA,IEP,IMOS,INDB,INFI,MT,NBR,NBTB,NC,REG,RELL,SRT,STC,TNK
3/22/2013,154271.31,1327.480567,6525.811987,2616.174387,7028.735441,763.4675519,2055.921053,2717.93185,4003.840865,2902.582741,3467.402734,6108.334853,3826.179678,2265.696393,2818.85364,4037.065349,3675.071361,2575.129534,3262.257651,1130.872402,1822.993478,1156.309475,1330.160321,2123.152709,1315.789474,5213.988648,2845.990605,4164.351531,3703.889556,11551.80395,4197.250252,20331.37626,749.0441048,1553.899117,3139.734074,8695.99938,4324.506025,4239.863527,1819.029851,5773.488116,1109.877833
3/29/2013,149585.63,1280.738192,6683.295728,2509.627535,6726.053831,736.0046903,1907.894737,2498.342871,3968.612534,2890.535784,3409.568875,5319.042079,3805.421546,2280.776133,2763.401311,4039.555872,3679.828735,2626.943005,3313.347819,1073.825535,1787.07171,1137.702566,1390.280561,2192.118227,1287.339972,5067.571494,2742.615322,4103.96103,3758.927914,10875.34382,4025.942621,19379.19505,708.229002,1427.440816,3010.742404,8102.797379,4335.132076,4264.888477,1834.577114,5628.414007,1012.520392
4/5/2013,154471.08,1296.319142,6466.43294,2567.394029,7072.796552,770.5294306,2006.578947,2567.119715,4065.803271,2838.042687,3351.735016,5850.824713,3861.141841,2359.943364,2841.959616,4144.986001,3896.28901,2779.792746,3317.144229,986.5771032,1836.463385,1127.069841,1327.655311,2241.37931,1276.671408,5251.44354,2827.003369,4191.958892,4664.005714,12774.62827,4063.544577,18204.69883,710.5283918,1596.051748,3020.666532,8625.923787,4431.576834,4204.114932,2176.616915,5857.359242,1020.308875
4/12/2013,147912.67,1251.134814,6663.580741,2450.577601,6429.118966,707.7571756,1957.236842,2338.415695,3960.513661,2745.965784,3217.665615,5481.931734,3829.45761,2171.448861,2678.681155,4107.630006,3627.497621,2740.932642,3235.498161,936.2415898,1712.236666,1111.120512,1187.374749,2157.635468,1205.547653,4750.049171,2687.762644,4052.198209,4750.300206,12115.51625,3907.952032,16786.91275,653.6172058,1432.231147,2915.77123,8805.188603,4340.852558,4182.664695,1971.393035,5700.950227,954.1058762
4/19/2013,156221.98,1307.225271,6860.726469,2484.595507,7616.857854,756.4056732,2072.368421,2364.932255,4098.198966,2855.253604,3262.355415,5849.628602,3944.175691,2393.871937,2817.313758,4213.889925,3694.100856,3018.134715,3296.258532,1053.691252,1861.907618,1135.044024,1229.95992,2174.876847,1287.339972,4996.065002,2824.894109,4177.292264,5076.455694,13121.52941,3954.628816,18024.32928,711.1032236,1400.616673,2853.401408,9347.871826,4458.54818,4168.364372,2213.930348,6258.577688,985.2601276
4/26/2013,153415.60,1318.132418,6703.008643,2579.589087,7704.981034,731.2967712,2187.5,2416.307664,4079.301528,2891.396462,3309.674027,5832.85807,3929.972689,2503.198086,2680.221656,4247.925722,3803.520457,2875.647668,3379.804289,862.4160881,1824.490096,1135.044024,1227.45491,2155.172414,1305.12091,5060.760624,2795.358052,4117.764599,5054.712055,12791.97191,3936.476912,16673.65772,709.9536435,1424.566832,2791.032519,8324.430162,4624.467364,4082.566369,2170.39801,6242.711546,930.7399808
5/3/2013,155383.40,1369.548664,6762.153605,2856.867577,7999.999617,782.2992284,2171.052632,2496.685576,4250.734708,2918.073295,3654.04837,6838.938495,3869.882601,2480.579038,2729.513372,4053.668065,3960.513796,3020.725389,3442.46237,875.8389066,1932.253326,1100.487787,1305.11022,1938.423645,1298.008535,5550.409333,3120.252847,4097.060255,5638.391781,14032.14583,4133.560234,13330.53733,733.5228115,1553.899117,2859.072392,8013.16326,4772.403549,4171.939576,1840.79602,6462.589302,965.7886012
5/10/2013,156516.02,1328.859174,7274.737058,2944.801016,7898.467433,784.653188,2286.184211,2558.833404,4447.815468,2939.586499,3924.815983,7545.58929,3924.511035,2439.110595,2769.562389,4111.379524,3936.726689,3038.860104,3423.475868,882.5503158,1999.605107,1105.80439,1297.59519,1923.64532,1351.351351,5632.714434,3542.193543,4283.865866,5852.64448,14725.94662,4256.736668,10201.34228,716.8518546,1540.486568,2884.586599,8655.255588,4713.556638,4197.019053,1414.800995,6711.933863,1047.568885
5/17/2013,156801.09,1335.112487,7255.024142,2915.275792,7885.057471,797.207639,2467.105263,2571.263037,4480.211974,2956.110264,4150.893796,7126.388134,3814.161426,2431.571287,2795.748438,4046.837592,3884.395814,2937.823834,3341.82881,902.6844876,1977.154283,1103.145848,1302.60521,1923.64532,1312.233286,5850.478755,3381.856779,4262.995101,5591.992547,15723.28871,4251.551787,10218.12122,754.5474525,1604.673554,2868.99447,8845.931539,4488.789193,4218.5808,1449.004975,6458.05584,1118.744994
5/24/2013,161308.80,1327.295557,7747.890536,2987.804737,7854.40613,791.7150667,2631.578947,2567.948446,4393.819802,2882.554006,4758.149317,7575.531614,3739.86672,2731.12461,2898.952446,3863.271986,4107.992388,3025.906736,3269.676736,909.3959528,2069.950297,1095.171665,1315.130261,1945.812808,1433.14367,5810.183153,3411.391691,4168.204234,5197.22968,15957.44351,4353.981146,12156.04027,762.723645,1583.597376,2876.08236,9224.016275,4282.765969,4362.313505,1486.318408,6625.796701,1126.623473
5/31/2013,154551.33,1291.337873,7787.32051,2923.619886,7720.306322,730.512118,2746.710526,2523.201969,4311.479705,2825.439275,4645.11041,7259.334425,3736.588641,2592.253782,2707.948208,3828.067443,4039.010466,3253.88601,3169.042681,979.8657499,1975.657665,1089.855062,1287.57515,1911.330049,1404.694168,5521.260329,3375.526937,4169.07391,4948.954991,16026.82553,4247.660877,7772.651426,730.6028054,1551.982631,2894.16279,9181.513174,4244.040639,4319.19394,1498.756219,6265.379132,1063.595385
6/7/2013,156759.26,1281.95787,7826.748413,3023.106341,7819.923372,721.0962798,2944.078947,2536.460166,4256.13328,2889.477184,5081.493165,7907.14624,3702.719074,2615.39892,2774.183274,3849.021995,3958.134872,3580.310881,3170.939896,989.9329197,1978.635347,1113.778574,1272.54509,1913.793103,1486.486486,5558.126817,3430.379157,4215.16539,4998.474024,16313.01871,4265.813584,7235.738255,717.1704266,1559.630287,2919.927653,9633.305873,4239.920829,4304.819932,1476.99005,6102.171176,1095.10962
6/14/2013,152812.19,1253.817522,7728.175549,2899.229579,7413.793295,600.2596888,2796.052632,2509.115208,4026.65723,2821.978348,5249.736856,8052.571868,3611.903366,2584.538736,2663.277687,3620.192928,3924.833492,3313.471503,3009.54448,936.2415898,1930.705208,1100.487787,1232.46493,1871.921182,1411.806543,5450.101935,3419.830107,4019.495814,4909.755416,15653.90967,4318.97404,7701.342701,676.873478,1504.890027,2967.16044,9227.349298,3857.619919,4164.680115,1439.676617,5925.362836,1012.38543
6/21/2013,154962.61,1230.367074,7669.032658,2824.133432,7681.991954,612.0294866,2944.078947,2616.837912,4049.604105,2917.168573,5115.667455,8225.645267,3799.793734,2588.395978,2689.463892,3728.320854,4115.128211,3093.264249,3045.621755,902.6844876,1948.678794,1063.273008,1307.61523,1780.788177,1529.16074,5591.562543,3466.244369,4168.204234,4850.610455,16538.50542,4453.820794,7034.395973,662.8570854,1502.008812,3051.610384,9333.75031,4182.245186,4240.140092,1464.552239,5923.095966,1020.264036
6/28/2013,155318.93,1205.35294,7452.169871,2730.423614,7840.996169,583.7819719,2944.078947,2612.69484,3991.295346,3012.359791,4758.149317,8304.967539,3745.636598,2704.12223,2825.015337,3726.644425,4196.003568,2940.414508,3079.751328,848.9932696,1921.718242,1063.273008,1325.150301,1736.453202,1518.492176,5677.297197,3540.084053,4174.291293,4886.372545,17310.3593,4553.298124,6904.361997,645.9206032,1515.453579,3113.156674,8957.258105,4202.020654,4337.160343,1467.661692,5902.695806,1063.595385
7/5/2013,160651.68,1266.324351,7393.024909,2823.491712,8421.455747,655.185412,3207.236842,2695.558611,4211.664983,3131.781581,6062.039695,7773.736133,3901.475452,2800.560586,3327.172101,3875.845549,4229.305661,2997.409326,3182.929026,885.9060204,2023.570695,1116.437115,1420.340681,1746.305419,1482.930299,5847.90681,3668.776416,4424.750343,5016.35462,16486.47151,4700.768854,6954.697987,719.5064607,1402.13094,3098.844103,9955.780353,4330.553259,4337.160343,1548.507463,6369.65014,1158.137326
7/12/2013,162354.34,1283.521487,7294.452045,2920.410708,8639.84636,636.3537355,3388.157895,2799.966891,4296.528595,3097.166904,5415.352261,7913.154,4013.103355,2900.855623,3399.568554,3957.989059,4188.867983,3064.766839,3161.514208,889.2617251,2210.799152,1143.018688,1415.330661,1825.123153,1525.604552,5799.038644,3651.897524,4543.889557,4974.402292,15740.63086,4878.254692,7537.751258,740.5311017,1506.810612,3196.174802,10014.70738,4447.550353,4319.19394,1592.039801,6915.945477,1114.805595
7/19/2013,162501.70,1255.380867,7215.592096,2874.839528,9011.494444,652.0467992,3305.921053,2828.969394,4445.722248,3170.723603,5323.343849,8070.599015,3947.894951,3024.296359,3310.228132,3839.802214,4205.518554,3031.088083,3147.887226,919.4631226,2221.284119,1116.437115,1485.470942,1844.827586,1600.284495,5831.616762,3626.581361,4576.938028,5023.920426,13858.69601,4884.780442,8750.000419,758.635507,1451.109174,3307.818816,9918.132672,4405.529918,4279.666279,1613.80597,7194.75879,1170.590644
7/26/2013,164416.12,1242.873631,7669.032658,2819.640492,9745.210536,625.3685908,3634.868421,2905.204067,4037.833724,3217.452904,5120.925342,8189.585769,4011.998713,3047.441497,3316.389364,3901.828579,4200.76118,3028.497409,3042.762816,885.9060204,2239.258051,1089.855062,1425.350701,1876.847291,1568.278805,5995.369796,3601.264741,4597.808457,5136.709509,13277.6341,4922.627958,9622.483641,731.7708537,1516.414078,3293.506059,10384.65756,4422.009156,4089.220138,1731.965174,7142.622451,1106.884885
8/2/2013,161002.60,1236.62059,7590.17271,2744.544089,9936.781418,630.07651,3108.552632,2485.913405,4046.045245,3314.375083,5809.674027,7968.441216,3961.158148,2978.006083,3211.645164,3815.49342,4314.937916,3085.492228,3031.082051,885.9060204,2188.332083,1103.145848,1375.250501,1672.413793,1767.42532,5637.045657,3354.429983,4605.633634,5107.135503,13199.5825,4832.576533,8389.261745,755.1315288,1502.969172,3297.799644,9790.450602,4254.752121,4139.526953,1682.21393,7149.422505,1043.179444
8/9/2013,158904.00,1280.5614,7531.027748,2818.998516,9494.253065,683.4329267,3174.342105,2449.453239,3843.469502,3204.471531,5436.382755,7765.324554,3765.531026,2954.860945,3043.746127,3709.34037,4255.470742,2922.279793,2994.094529,802.0134049,2144.894908,1281.244598,1410.320641,1623.152709,1774.537696,5627.555491,3310.126126,4429.628491,5170.407708,14613.20178,4773.85105,7340.604027,811.7807789,1508.731058,3246.27178,9690.601029,4091.614895,4060.207348,1865.671642,6945.412838,1055.124206
8/16/2013,160393.07,1260.160283,7531.027748,3014.120526,9603.448467,683.4329267,3240.131579,2553.861601,3795.563721,3121.39582,5567.823344,8353.039585,3714.689873,2971.937804,2942.082466,3616.987447,4331.588725,2958.549223,2924.011919,889.2617251,2182.340773,1326.43356,1477.955912,1625.615764,1820.768137,5779.371016,3381.856779,4250.060647,5218.033718,14110.19893,4831.274049,8011.744966,789.0042427,1518.33466,3269.173198,9345.206776,4078.37392,4081.88208,1868.781095,7310.364147,1043.179444
8/23/2013,158402.86,1225.635133,7747.890536,3015.404287,9500,648.9081865,3273.026316,2487.570534,3742.18163,3028.087674,5859.621714,7493.699381,3714.689873,2842.210381,2875.84709,3616.987447,4231.684348,2935.233161,2941.532819,872.483202,2122.427148,1329.091621,1477.955912,1600.985222,1838.549075,5519.733776,3329.114049,4243.928619,5231.310898,14110.19893,4700.768854,7932.04698,759.2194999,1488.563631,3118.882261,9422.142563,3988.592533,4078.26856,1930.970149,7088.220912,1039.197687
8/30/2013,159892.70,1235.051268,7669.032658,2992.939654,9898.46705,706.9725224,3388.157895,2420.450736,3669.637025,3148.132482,5828.07571,7274.767768,3629.587482,2889.384959,3006.77734,3570.389166,4455.280685,2989.637306,2896.75746,889.2617251,2152.384219,1342.382407,1465.430862,1544.334975,1870.554765,5644.808411,3405.063223,4037.206588,5300.504294,15107.53803,4662.923425,8468.960151,792.5083044,1550.026821,3094.376457,8928.478814,3882.187161,4092.718218,1930.970149,7013.416709,1047.160819
9/6/2013,161962.51,1280.5614,7767.605523,3022.464621,10082.37567,735.2200372,3684.210526,2464.368731,3824.305972,3130.734792,6203.995794,7624.516724,3618.535479,3003.387523,2806.530866,3551.749254,4574.215033,3108.80829,2999.934169,875.8389066,2170.383037,1408.83682,1465.430862,1618.226601,2158.605974,5794.036388,3430.379157,4071.369433,5437.489312,14248.95551,4665.532087,8682.886326,812.9488899,1573.315215,3178.165749,9010.693385,3971.134726,4081.88208,1881.218905,6870.60947,1071.050471
9/13/2013,167308.91,1324.502211,7905.610433,3009.627586,10235.63218,722.6655861,3667.763158,2543.089431,4110.377721,3223.813667,7415.87776,7491.85467,3889.834179,2944.420564,2724.892177,3784.747697,4602.759277,3194.300518,3060.284211,882.5503158,2189.868623,1392.887973,1450.400802,1721.674877,2407.539118,6106.29703,3797.468091,4221.154547,5577.271594,15246.30057,4660.312033,8494.127517,849.7419438,1583.907029,3179.608747,9119.217201,4176.466737,4110.779921,2005.597015,7129.024014,1154.664188
9/20/2013,166670.79,1297.823874,7945.038336,2967.265649,10310.34483,713.2497479,3634.868421,2616.009514,4118.590459,3202.065672,7689.274448,7026.328659,3933.463939,2932.627059,2734.134103,3697.478765,4666.984063,3181.34715,2990.201106,869.1274973,2110.427936,1387.57185,1520.541082,1724.137931,2603.129445,6082.142699,3898.734343,4280.717314,5716.352093,15575.85509,4665.532087,7294.462668,820.5410895,1581.98112,3286.511722,9184.987318,4060.916563,4099.943292,1955.845771,7199.292251,1094.940123
9/27/2013,165071.48,1233.481878,7885.893375,2885.109104,10427.20307,716.3883606,3684.210526,2595.293404,4144.633627,3196.846299,7631.440852,6665.724317,3862.982813,3030.905326,2746.457032,3671.21229,4593.244291,3044.041451,3072.783159,758.3892448,2098.436847,1395.546034,1482.965932,1724.137931,2435.98862,5885.4729,3795.358372,4201.884076,5842.85217,15515.14862,4667.949793,7038.591023,820.5410895,1648.418548,3270.620668,9091.26582,4013.531664,4031.310489,1955.845771,7258.228643,1051.142449
10/4/2013,164122.57,1310.378381,7964.753323,2824.775152,10015.32548,734.435384,3898.026316,2567.948446,4225.112295,3224.682735,7607.781546,6223.11158,3954.720255,3038.768036,2791.127863,3739.843503,4666.984063,3038.860104,3126.726327,738.255017,2132.911077,1432.760332,1475.450902,1820.197044,2204.836415,5858.730692,3734.175853,4336.777714,5856.833467,15280.98785,4713.908042,6149.328859,858.5020248,1650.344321,3293.735283,9418.475126,4098.324639,4074.656514,1915.422886,7081.419746,1043.179444
10/11/2013,166708.11,1348.04204,7964.753323,2912.066613,10272.03046,716.3883606,3848.684211,2689.757911,4306.97785,3296.88489,7991.587802,6028.940629,4009.538942,3176.357609,2898.952446,3781.361717,4783.539724,3085.492228,3168.682344,728.1879032,2197.362945,1462.000927,1515.531062,1899.014778,2300.853485,5807.839208,3643.459566,4423.496462,6123.115826,14830.01741,4834.70917,6287.751678,934.423979,1684.044308,3430.973454,9617.436167,4297.006111,4161.351511,1949.626866,7212.893193,1086.977117
10/18/2013,168312.02,1451.616744,7984.468311,3127.085992,9385.057854,758.7596328,3881.578947,2649.983653,4415.208888,3408.230632,7581.493165,6691.050626,4028.557472,3196.013262,3016.019885,3958.437653,4883.444577,3132.124352,3256.589765,738.255017,2123.917544,1456.684324,1503.006012,1874.384236,2222.617354,5908.76248,3782.700291,4531.237146,7301.473366,14581.63174,4851.78006,6061.241611,942.600234,1607.015473,3471.423052,9694.717488,4391.775459,4139.677762,1990.049751,7219.693524,1111.650591
10/25/2013,163757.25,1454.75532,7984.468311,2376.764958,9204.980651,714.0344011,3569.078947,2633.410949,4380.51944,3557.851777,6795.478444,6243.613605,4047.575855,3129.184153,3216.266204,3968.606095,4826.356089,3044.041451,3218.630125,691.2751523,2093.940253,1395.546034,1487.975952,1869.458128,2080.369844,6086.457001,3658.226908,4519.850054,7107.876989,13960.94977,4711.281875,5683.724832,920.4076282,1683.081627,3520.540701,9367.502195,4294.513988,4161.351511,1946.517413,7099.553314,1051.234671
11/1/2013,161707.43,1404.53695,7925.323349,2464.056355,9168.582567,700.6952969,3832.236842,2559.661969,4462.383778,3586.557832,6201.366982,5917.986224,4056.52538,3089.872285,3749.229594,3918.615718,4942.911751,3085.492228,3250.59718,691.2751523,2068.459382,1363.647858,1513.026052,1866.995074,1685.633001,5980.224031,3658.226908,4410.355888,7706.837301,13864.78751,4587.851529,5020.973154,968.8809153,1660.935591,3474.312216,9127.44071,4125.758032,4024.085415,1893.656716,6646.198809,1051.234671
11/8/2013,167795.73,1413.5813,7945.038336,2434.531388,9628.352107,694.4180714,3700.657895,2441.166762,4351.379979,3653.539511,6827.023922,6711.553691,4102.393073,3341.464984,3510.474296,4075.911733,4966.698145,3002.590674,3328.514649,691.2751523,2218.347914,1315.800354,1623.246493,1896.551724,1710.526316,6273.509284,4489.450904,4486.270245,8064.676455,15368.40904,4696.837794,5713.087248,981.7292178,1700.412893,3519.096398,9050.157679,4099.156773,4082.174364,1999.378109,6618.995813,1067.345825
11/15/2013,171358.59,1435.619386,7984.468311,2396.662326,9860.153448,728.1581585,3700.657895,2444.481436,4240.374759,3596.20754,6955.835699,6549.946816,4110.224733,3439.743812,3726.124548,4079.338222,4947.668649,3007.772021,3256.589765,714.7650847,2336.759252,1414.153423,1690.881764,1842.364532,1685.633001,6294.330975,4909.28211,4549.866266,8002.15288,16522.35029,4816.325195,6019.295302,985.2334463,1669.601632,3649.11082,9485.890801,4044.614265,4111.227927,1965.174129,7085.952929,1103.59511
11/22/2013,175615.25,1517.474949,7945.038336,2449.293904,9936.781418,730.512118,3601.973684,2412.993156,4084.968019,3625.922412,7720.820452,6923.813632,4024.08102,3494.779416,3721.503662,4031.376039,4969.076832,3230.569948,3326.51646,845.637565,2372.73252,1422.127607,1843.687375,1896.551724,1767.42532,6321.23031,4966.24359,4526.017183,8356.860928,17073.09619,4985.713309,6107.38255,990.4894657,1603.164204,3728.565155,10580.9869,3987.55307,4085.80606,1980.721393,7253.695182,1172.066321
11/29/2013,175199.31,1471.82443,7885.893375,2409.49936,9883.141762,710.1111351,3684.210526,2364.932255,3914.299222,3624.172355,7008.412198,6847.05231,4037.506115,3368.982225,3445.779422,3980.843356,5021.408421,3225.388601,3288.557315,785.2348818,2312.7769,1419.469545,1763.527054,1869.458128,1802.987198,6188.473462,4959.913748,4586.081233,9873.911122,17763.71123,4790.065449,6023.489933,981.7292178,1553.095358,3652.981364,10354.39008,4032.028147,4045.856429,1962.064677,6993.015993,1313.036419
12/6/2013,172237.30,1474.972854,7964.753323,2360.076961,9961.685824,676.3710481,3486.842105,2303.612824,3889.322656,3547.266438,7200.315195,7318.052544,3928.988957,3372.914703,3293.283698,3930.311481,5687.440533,3323.834197,3296.548584,734.8993124,2287.269243,1438.076935,1841.182365,1581.280788,1792.318634,6123.39557,4778.479572,4540.150679,8491.114911,17169.25846,4744.107039,5562.080537,954.8645645,1495.323426,3588.893289,10157.90251,3881.821801,3965.957167,1968.283582,6867.400575,1256.648622
12/13/2013,176914.09,1569.421502,7905.610433,2468.549295,10496.16877,670.0938226,3667.763158,2383.990902,3853.246523,3826.923192,5991.062303,7509.359578,4048.382997,3534.090723,3305.606627,3972.28002,8810.656755,3463.73057,3294.551385,734.8993124,2362.261379,1446.051599,2397.294589,1564.039409,1888.335704,6462.668722,4755.273586,4665.578475,8267.122131,16635.9962,4968.641616,5289.42953,979.9771765,1558.886737,3695.219475,10395.66842,3877.626466,4005.905324,1946.517413,6887.865558,1357.34144
12/20/2013,181082.43,1641.8322,7905.610433,2577.663605,10360.15364,670.0938226,4078.947368,2434.537663,4053.231974,3814.688468,6327.549947,8291.532026,4066.482584,3675.611651,3445.779422,3975.704316,9138.914843,3619.170984,3346.495869,768.4563586,2347.262364,1459.342385,2500,1618.226601,1977.240398,6644.883459,4801.686474,4620.530269,8004.26918,16775.86831,5149.848125,5373.322148,1012.098037,1582.052937,3829.220544,10408.87821,3913.709859,4071.279278,2021.144279,7224.413666,1554.699591
12/27/2013,179573.07,1657.57371,7846.465472,2600.770151,10340.99617,664.6012502,3914.473684,2421.279467,4058.861931,3757.009776,5930.599106,8160.767457,4018.972399,3687.405155,3524.337727,3950.866718,8886.774738,3510.362694,3270.575599,751.6778355,2414.755685,1454.026263,2597.695391,1669.950739,1909.672831,6550.304289,4780.589748,4490.686359,8004.26918,16592.28784,5073.128449,5637.583893,1026.698527,1632.24616,3708.328708,10181.01386,3857.488565,4158.441931,2018.034826,7310.826257,1550.671723
1/3/2014,180637.18,1682.759948,7945.038336,2690.628814,9936.781418,658.3240247,4062.5,2529.831068,3994.100175,3684.47271,6682.439537,8257.628532,4076.662803,3707.06137,3693.776956,3963.713684,8475.261893,3849.740933,3387.431261,744.9664263,2524.245383,1573.644302,2575.150301,1514.778325,1906.116643,6555.512239,4945.147094,4616.998073,8224.729707,15997.83059,5044.076955,5289.42953,979.9771765,1606.184408,3682.111732,10237.15952,3948.114917,4310.979519,2077.114428,7454.084478,1550.671723
1/10/2014,181009.61,1737.854721,7964.753323,2801.026822,9383.141762,715.6037075,3898.026316,2476.798197,4061.677924,3604.945903,6608.832545,8233.414341,4091.367073,3655.955436,4183.610171,3989.408769,8396.764748,3821.243523,3387.431261,674.4966292,2561.741019,1752.097844,2697.895792,1613.300493,1778.093883,6641.414129,5191.981623,4582.549373,7908.176635,16032.79937,5016.349144,5180.369128,1027.866492,1659.273049,3642.785335,10291.64252,4058.040283,4394.510967,2077.114428,7604.167235,1611.087771
1/17/2014,182566.14,1899.991771,7885.893375,2477.53511,9457.854215,734.435384,4128.289474,2545.575041,4154.596771,3569.115878,6529.968454,8160.767457,4125.302311,3608.782542,4055.760615,4079.338222,8503.805899,3746.11399,3414.040281,674.4966292,2528.744569,1858.04819,2843.186373,1578.817734,1475.817923,6589.354079,5274.260639,4645.26327,8120.151857,16775.86831,5058.603264,5952.181208,995.745652,1683.404932,3703.958343,9829.321333,4072.303949,4383.616373,2092.661692,7672.385607,1680.78038
1/24/2014,179688.58,1881.102177,7885.893375,2288.190057,9137.931226,698.3413373,3947.368421,2414.650368,4036.336218,3452.883245,6143.533386,8119.599586,4214.662253,3475.123763,3974.121926,4131.582187,8996.194101,3588.082902,3405.853994,661.0738107,2539.243534,1914.246304,2745.490982,1596.059113,1578.947368,6413.206988,5035.86338,4647.029649,7883.44476,17108.06199,4852.612943,5713.087248,975.30515,1654.44722,3588.893289,9830.971166,4032.028147,4256.503107,1990.049751,7467.729655,1412.829598
1/31/2014,175362.53,1739.428933,7807.035497,2186.13608,9645.593487,700.6952969,3585.526316,2358.302824,3989.876795,3417.926151,6301.261567,7802.372486,4204.481594,3463.33082,4121.996301,4076.768067,9284.014986,3334.196891,3328.075116,637.5838784,2503.246935,1938.833249,2570.140281,1748.768473,1461.593172,5993.240005,4962.023466,4488.920093,7541.4539,16627.25214,4624.177982,4769.295302,995.745652,1688.231036,3329.631322,9606.415039,4034.544245,4042.225716,2033.58209,6965.180901,1453.428128
2/7/2014,182617.37,1799.238124,7807.035497,2085.365928,9394.636207,721.0962798,3585.526316,2462.711436,4171.49131,3554.258277,6656.15142,8146.238556,4342.483248,3585.196095,4251.386359,4301.479809,9253.092769,3453.367876,3403.806309,671.1409246,2512.245998,2247.922636,2615.230461,1842.364532,1518.492176,6208.430732,5122.362749,4791.213288,7951.278561,17929.80956,4737.736431,5612.416107,978.2250727,1750.972431,3382.065835,9688.974288,4214.120413,4115.214784,2098.880597,8240.880022,1412.829598
2/14/2014,185764.35,1859.212765,7767.605523,2093.709767,9365.900192,743.066569,3717.105263,2524.030534,4244.70003,3506.191872,7166.140904,8160.767457,4389.990348,3431.881101,4448.551674,4356.870281,9419.599905,3512.953368,3420.179377,677.8523338,2444.753196,2564.036726,2657.815631,1839.901478,1653.627312,6331.642584,4995.779876,4908.767908,7939.972479,19057.52906,4601.731093,5729.865772,960.7046394,2119.699957,3293.218503,9687.323599,4191.462925,4075.048028,2151.741294,8243.153847,1510.26616
2/21/2014,192042.51,1898.669808,7767.605523,2009.627612,9840.995977,716.3883606,3750,2623.46701,4339.025453,3506.730555,7368.559674,8842.446345,4541.56548,3494.779416,4306.838687,4310.133856,10128.44957,3743.523316,3407.8997,667.78522,2473.250115,3094.405736,2595.190381,1844.827586,1621.621622,6546.83452,5164.555055,4955.966585,7857.30088,20089.07736,4799.797461,6929.530201,919.8236353,2174.719285,3398.088087,9688.974288,4264.521613,4016.624057,2161.069652,8338.661739,1843.174374
2/28/2014,194421.32,1903.404873,7590.17271,2080.872732,10340.99617,702.2646033,3684.210526,2629.267544,4347.473839,3599.035515,7489.484753,10656.21864,4558.531336,3549.815582,4220.579268,4262.530942,10092.76879,3748.704663,3442.6955,644.2952876,2602.237668,3417.54453,2044.088176,1891.625616,2307.965861,6537.290293,4985.230368,4934.593527,8323.650747,20124.04912,5003.144109,5994.127517,914.5675324,2228.77402,3551.193829,9294.454506,4283.155416,4089.65488,2176.616915,8322.740233,1851.294156
3/7/2014,184632.35,1871.83913,7294.452045,2051.989614,9862.068966,651.262146,3865.131579,2589.49287,4289.750442,3727.383765,6104.100683,8536.112093,4619.612648,3447.605961,3817.005627,4319.654739,9545.671028,3722.797927,3438.60211,604.0268321,2575.279363,2634.284248,2059.118236,1901.477833,2055.476529,6336.935251,4894.51454,4922.126265,7636.138031,19625.75265,5032.194319,5679.530201,867.2622728,2108.897202,3521.796591,8491.86561,4236.571697,3918.033821,2114.427861,7997.564589,1664.540625
3/14/2014,186187.99,1879.730701,7195.877109,2091.784285,10327.58621,652.0467992,3832.236842,2657.44115,4362.960178,3753.757368,6185.594374,7914.976115,4585.281479,3538.022078,4095.810251,4219.257474,9650.333016,3774.611399,3436.555414,583.8926044,2689.336338,2897.712577,2111.723447,1847.29064,2055.476529,6356.149407,4913.501318,4820.601943,7337.520298,19739.40005,5341.177713,5734.060403,899.9671052,2273.276216,3673.192652,8768.790485,4167.965649,3903.428933,2161.069652,8102.169451,1656.421033
3/21/2014,181481.53,1987.053753,7294.452045,2199.614834,10388.88889,651.262146,3536.184211,2602.75115,4248.92402,3788.921546,5875.394322,7049.459719,4628.700272,3569.470674,3695.317457,4310.133856,9609.895814,3497.409326,3356.730336,536.9127397,2552.768743,2574.573782,2009.018036,1908.866995,1874.110953,6402.444749,4799.576985,4910.548417,7252.333226,18707.84877,5114.061135,5390.100671,919.8236353,2362.235142,3523.266984,8690.853165,4296.705922,3932.640673,2123.756219,7729.236523,1579.283769
3/28/2014,186263.52,2010.727653,7313.953662,2286.264319,11047.89234,701.4799501,3585.526316,2721.246191,4415.437635,3793.316447,6225.026288,7124.764628,4637.8424,3632.369551,3983.364162,4376.777152,9945.290438,3386.010363,3520.732752,526.8456258,2573.779116,2845.026815,2131.763527,2120.689655,1870.554765,6727.37008,5213.079494,4912.328477,7208.666462,19844.30488,5367.070643,4593.120805,936.1759993,2337.094841,3659.96247,8891.501672,4325.503392,3954.550215,2145.522388,7872.494744,1498.086772
4/4/2014,181789.78,2004.41464,7095.922517,2228.498081,10517.24176,801.9155581,3289.473684,2721.246191,4299.768185,3882.985614,5770.242114,7733.270974,4589.851368,3486.916706,3542.821423,4413.127243,9626.546384,3222.797927,3518.637054,486.5771703,2419.201988,2658.870713,1826.152305,2022.167488,1767.42532,6362.26485,5010.547447,4858.006195,7011.805623,20412.53443,5064.173752,4366.610738,960.1206673,2283.912676,3480.640683,8737.284564,4335.666609,3790.232336,2117.537313,7590.522892,1481.847144
