Date,AA,AAWW,ABG,ACH,ACLS,ACM,ADC,ADM,ADUS,AEE,AEG,AEIS,AEP,AER,AGYS,BAC,CCM,CENT,ERII,ETN,HTH,IDA,IEP,IMOS,INDB,INFI,MT,NBR,NBTB,NC,REG,RELL,SRT,STC,TNK,Total
12/24/2021,2641.166852,4143.769966,4116.032885,2038.129148,6522.549868,2663.949182,3569.541565,2792.324409,1261.828391,3124.136997,2482.166054,2415.277959,3073.368333,3849.391284,1746.852435,2247.829977,2150.815508,2812.10134,1479.372632,4601.161583,2391.800013,3410.461174,2525.752821,5909.973704,3867.371489,2900.284732,2298.644284,2542.59249,3657.303266,6112.400842,3582.751208,4615.150772,1869.223433,2990.771203,4380.148767,112786.3966
12/31/2021,2840.86072,3903.168489,4076.624495,2119.582613,6146.610395,2538.943499,2925.113239,2959.490646,1430.072177,3148.621983,2563.68252,2344.861469,3081.040046,3876.576251,1598.814093,2444.175979,2171.07892,2879.65933,1593.170526,4666.204044,2391.800013,3405.873019,2594.992916,6262.224075,3871.533376,2847.552282,2183.651305,2490.167384,3617.178909,6105.299588,3565.751653,5021.097423,1968.725821,3060.144761,4598.261918,113292.6059
1/7/2022,2734.936184,3777.733151,4070.056138,2126.743396,6766.910526,2624.174703,3088.209531,3103.309232,1418.054763,3131.927598,2771.548288,2596.59966,3040.972511,3824.924814,1589.931793,2500.0332,2179.763161,2820.546089,1654.133684,4720.329662,2415.910532,3467.363061,2598.598395,6888.445631,3745.301818,2852.346141,2197.037191,2411.530661,3596.372456,6274.64666,3514.7508,5005.331905,1968.725821,2985.632398,4576.807671,115039.6392
1/14/2022,2774.874166,3746.190913,3945.261517,2188.504777,6033.828553,2702.777017,3108.099555,3118.251168,1330.928517,3206.496747,2930.504691,2564.912558,3109.174187,3871.139258,1675.794031,2461.102409,2113.183614,2786.767094,1483.436842,4557.952056,2396.622483,3482.966043,2613.743378,6183.946593,3685.655869,2742.087383,2181.218019,2438.83562,3539.90069,5848.000574,3537.701461,4958.037596,1926.08194,3006.18762,4054.765762,112304.9307
1/21/2022,2859.961598,3898.033706,4240.827943,2217.147818,6503.752895,2793.690276,3204.896696,3121.987252,1433.07653,3239.88686,3065.007052,2702.224218,3127.930017,4235.417812,1708.362466,2313.842464,2171.07892,2958.476985,1454.987368,4842.227392,2399.032017,3538.949761,2812.082483,6399.209668,3964.472772,2756.46896,2285.259113,2651.810134,3606.774831,5892.795657,3662.651639,5103.859936,1954.511194,3193.752754,4222.819754,116537.2669
1/28/2022,2988.459927,3933.243646,4089.760552,2308.44755,4906.010132,2753.915606,3045.778362,3310.632783,1363.976404,3167.542734,3077.234073,2851.858816,3053.759402,4213.669838,1749.813202,2442.483533,2014.761484,2775.507429,1483.436842,4957.755393,2384.566177,3477.459206,2971.474329,6653.613186,3888.179457,2775.644396,2215.289816,2827.650547,3458.165344,5917.376846,3629.502301,5182.685842,1997.155075,2918.828878,4308.635724,115094.2748
2/4/2022,2977.990417,3999.995824,4284.61531,2134.79922,5300.746579,2708.458882,3047.104967,3309.698479,1436.080883,3192.027384,3077.234073,2693.422068,3035.857333,3941.820171,1894.890777,2452.639194,1898.970872,2651.651113,1398.088421,5123.02841,2355.633187,3523.566452,3019.074984,7524.452724,3800.788633,2708.530369,2317.506089,2802.531022,3471.539491,5845.813994,3669.452645,5095.978861,1982.940448,2813.483045,4008.281862,115498.6942
2/11/2022,3047.569267,5213.271748,4039.405047,2244.895727,5338.340526,2834.411875,3382.57845,3500.210601,1363.976404,3200.931504,3130.218685,2691.661673,3095.831355,4045.123045,1699.480166,2506.803574,1838.180087,2631.9467,1357.446316,5074.51266,2343.577927,3518.940361,3076.052716,7407.036501,3789.690939,2718.118087,2291.952152,3023.150494,3443.303927,6757.564199,3713.651077,5174.743574,1954.511194,2990.771203,4072.644749,118512.5045
2/18/2022,2878.839472,4985.140605,3975.912828,2132.113916,5075.182895,2651.638143,3227.438306,3417.071359,1300.884984,3020.629794,3007.945269,2725.109347,3031.929347,3784.147364,1592.89256,2364.622545,1913.444974,2553.129044,1341.189474,4801.266057,2329.111301,3456.962526,3078.217604,7191.773426,3607.975135,2718.118087,2174.410909,3019.874374,3308.068161,6442.360396,3721.338259,5143.165941,1958.064851,2813.483045,3775.866437,114519.3187
2/25/2022,2892.756437,5123.045983,4181.714483,2126.743396,5432.325395,2693.306862,3261.914254,3497.737204,1409.041703,3123.02415,3154.674009,2946.920476,3105.329691,3786.865861,1581.049492,2415.401837,1812.127364,2660.095862,1398.088421,5111.583769,2317.055518,3507.840048,2920.987363,7367.89776,3796.627112,2756.46896,2278.362116,3081.036528,3349.679788,6281.205424,3769.454441,5190.533232,1901.206343,2898.27302,3883.134911,117013.5092
3/4/2022,2748.378498,4803.222875,4142.305655,2098.995486,4755.634342,2566.406939,3134.618427,3325.149073,1436.080883,3080.729917,3085.385206,2702.224218,3087.195881,3610.163578,1471.501119,2415.442128,1751.337128,2570.018542,1219.263158,4690.502543,2230.256549,3455.111961,2800.543185,7211.342797,3595.490758,2627.034765,2078.408926,2851.678136,3324.565086,5574.44834,3752.269134,5123.429569,1808.811269,2857.162893,3539.875171,111524.9841
3/11/2022,2784.907524,4644.044457,3822.656057,2092.729745,4154.131184,2494.433895,2991.413782,3259.48963,1421.059117,3042.596435,2853.064113,2645.891061,2901.532526,3430.742797,1468.540352,2368.015139,1519.755354,2494.015803,1239.584211,4700.571874,2242.311809,3378.331914,2789.725721,7475.530149,3538.616342,2607.859329,2085.135091,2981.64787,3278.077605,5147.544204,3651.739544,5040.539054,1755.506418,2715.846374,3485.333255,108502.9197
3/18/2022,2976.250777,4982.940057,3973.723448,2124.953133,4849.619211,2568.300989,3028.541548,3383.303548,1511.189716,3110.310359,3069.082298,2818.411143,3006.022529,3534.045671,1622.500228,2283.321759,1464.754429,2496.830719,1333.061053,4890.060133,2389.388385,3431.98522,2749.729454,8258.308371,3603.813065,2674.973356,2212.933849,3154.21279,3309.56821,5465.252262,3570.971975,5178.689725,1698.64791,2702.99936,3561.974371,112990.671
3/25/2022,3071.921977,5114.243865,4048.162345,2118.687571,4981.198026,2626.068753,2976.827393,3377.675391,1505.181009,3167.866783,3056.855277,2878.264912,3034.518987,3417.150314,1699.480166,2257.913942,1635.545966,2479.941222,1292.418947,5074.970134,2420.731432,3524.49103,2900.717542,8610.558741,3773.985711,2818.789128,2210.487828,3318.03941,3417.537705,6072.685624,3735.943891,5202.373932,1791.042985,2692.721113,3817.443595,116122.4426
4/1/2022,3151.938124,4876.576916,4151.062953,2187.609735,4661.649474,2620.386698,2973.651336,3420.823464,1562.263722,3245.736695,3236.189834,2755.036408,3063.015709,3602.008088,1595.853326,2305.342709,1655.809928,2606.612453,1272.097895,5033.776859,2399.032017,3587.395365,2921.768683,8600.774907,3875.984347,2809.201409,2256.349022,3331.145764,3447.529752,5779.120853,3685.249322,5391.836924,1652.450373,2641.333374,3926.930332,116283.5448
4/8/2022,2878.839472,4718.131966,3781.058069,2141.960003,4210.522105,2452.765175,3157.226378,3286.690437,1655.398675,3188.181279,3158.749255,2531.46453,3037.111133,4007.064091,1492.226487,2224.03659,1696.336752,2530.609714,1272.097895,4793.943078,2314.644676,3551.318388,2903.621904,8444.218241,3755.820426,2756.46896,2174.410909,3343.158935,3327.563481,5524.514744,3680.095376,5320.788793,1691.540597,2646.472816,3707.956348,113357.0077
4/15/2022,2951.898378,4742.338947,3853.307586,2148.225565,4642.8525,2551.254919,3146.428433,3381.42737,1781.581514,3244.607562,3081.309319,2536.745891,3064.743675,3911.916708,1477.422653,2085.140908,1632.651586,2705.134522,1288.354737,4933.082677,2355.633187,3533.742572,2932.657941,8385.51013,3913.710411,2857.14,2231.88993,3487.326959,3303.571207,5744.001657,3836.474768,5324.735506,1783.935672,2762.095307,3576.572263,115189.423
4/22/2022,2972.771652,4969.736329,3752.595919,2103.470875,3364.658289,2535.155494,3166.675218,3408.628681,1790.594574,3302.163986,3232.113946,2501.537823,3141.599685,3928.227688,1536.63799,2103.773215,1606.598863,2798.026759,1296.483158,4997.161843,2341.166299,3637.347797,2906.524215,8121.322778,4072.997542,2876.315436,2238.004697,3308.20949,3392.044742,5671.571797,4025.503617,5297.105148,1904.76,2602.79265,3353.94837,114258.2266
4/29/2022,2958.855774,4633.774671,3612.475862,1987.188258,3646.612895,2654.479313,3122.131317,3196.645212,1721.494448,3259.280252,3081.309319,2601.88102,3165.779461,3686.281484,1471.501119,2083.44629,1502.386872,3048.554305,1170.492632,4718.878754,2290.533633,3599.421793,2794.009343,8121.322778,4089.764212,2737.293523,2145.671674,3018.782126,3285.574871,5577.739451,3940.441265,5245.791143,1886.991716,2597.653527,3386.794573,112041.2349
