Date,Open,High,Low,Close,Adj Close,Volume
2010-01-01,1124.500000,1317.000000,1119.500000,1308.000000,1117.604858,665242
2010-01-08,1326.000000,1352.500000,1250.500000,1299.000000,1109.914795,619302
2010-01-15,1293.500000,1324.000000,1260.000000,1262.000000,1078.300659,435098
2010-01-22,1249.500000,1251.000000,1133.500000,1167.000000,997.129333,653800
2010-01-29,1185.500000,1212.500000,1107.000000,1112.000000,950.134827,609978
2010-02-05,1110.000000,1173.500000,1063.000000,1166.000000,996.274536,744166
2010-02-12,1141.000000,1208.000000,1132.000000,1170.000000,999.692139,598114
2010-02-19,1163.000000,1181.500000,1057.000000,1100.000000,939.881470,618424
2010-02-26,1103.500000,1177.500000,1082.500000,1125.000000,961.242493,613258
2010-03-05,1138.000000,1147.000000,1092.500000,1125.500000,961.669617,463062
2010-03-12,1136.500000,1148.500000,1011.000000,1031.500000,881.352661,651688
2010-03-19,994.000000,1033.000000,937.000000,938.000000,801.462646,1150450
2010-03-26,945.000000,1006.000000,940.500000,995.000000,850.165710,612130
2010-04-02,1001.500000,1047.500000,982.500000,1001.000000,855.292358,439512
2010-04-09,1007.000000,1016.500000,962.500000,1003.000000,857.001221,540272
2010-04-16,993.500000,1099.500000,956.000000,1089.500000,930.910156,919258
2010-04-23,1094.000000,1141.000000,1033.500000,1086.000000,927.919250,850708
2010-04-30,1089.000000,1099.500000,874.500000,966.500000,825.814209,779522
2010-05-07,967.000000,1033.000000,923.500000,1007.000000,860.418823,708350
2010-05-14,997.000000,1001.000000,863.500000,863.500000,737.807068,678030
2010-05-21,850.000000,920.000000,819.500000,919.500000,785.655762,848134
2010-05-28,920.500000,1035.000000,911.500000,1029.500000,879.643799,953980
2010-06-04,1013.500000,1060.500000,962.500000,1058.000000,903.995117,1010840
2010-06-11,1045.500000,1085.000000,1031.500000,1063.500000,908.694763,646032
2010-06-18,1062.500000,1106.500000,964.500000,967.000000,826.241333,506952
2010-06-25,970.500000,983.000000,849.000000,881.000000,752.759766,811176
2010-07-02,886.500000,941.500000,858.000000,899.500000,768.566956,625856
2010-07-09,898.500000,929.500000,865.000000,890.500000,760.876770,492630
2010-07-16,879.500000,926.000000,843.500000,905.000000,773.266357,640272
2010-07-23,907.000000,952.000000,887.000000,930.000000,794.627197,740524
2010-07-30,917.000000,944.500000,893.500000,910.000000,777.538391,527860
2010-08-06,893.000000,924.000000,786.000000,817.000000,698.075745,821930
2010-08-13,812.500000,879.000000,806.500000,859.000000,733.962036,603452
2010-08-20,835.000000,845.000000,777.500000,782.000000,668.170410,523918
