Date,Open,High,Low,Close,Adj Close,Volume
2021-01-01,76.769997,84.930000,75.360001,84.779999,84.779999,140400
2021-01-08,85.889999,89.010002,84.500000,88.059998,88.059998,145800
2021-01-15,87.449997,87.449997,84.769997,85.309998,85.309998,90700
2021-01-22,83.769997,83.769997,79.989998,81.480003,81.480003,122100
2021-01-29,80.650002,85.769997,80.150002,85.769997,85.769997,112900
2021-02-05,87.279999,88.040001,83.620003,84.470001,84.470001,119000
2021-02-12,84.089996,87.940002,84.089996,84.910004,84.910004,107800
2021-02-19,84.129997,87.120003,83.639999,85.690002,85.690002,103300
2021-02-26,85.839996,86.099998,83.930000,84.320000,84.320000,127000
2021-03-05,85.160004,86.940002,83.699997,84.559998,84.559998,116800
2021-03-12,85.000000,90.879997,84.730003,90.070000,90.070000,136600
2021-03-19,89.910004,90.980003,87.599998,89.849998,89.849998,157100
2021-03-26,89.989998,91.379997,83.209999,84.239998,84.239998,104800
2021-04-02,84.730003,85.419998,82.589996,83.379997,83.379997,93100
2021-04-09,83.040001,84.389999,82.839996,84.190002,84.190002,137000
2021-04-16,84.269997,84.650002,79.769997,79.910004,79.910004,133400
2021-04-23,81.099998,82.459999,80.559998,81.500000,81.500000,88600
2021-04-30,81.239998,82.160004,80.379997,81.220001,81.220001,126800
2021-05-07,82.489998,85.199997,79.510002,82.629997,82.629997,212200
2021-05-14,85.309998,87.919998,83.489998,87.779999,87.779999,153400
2021-05-21,88.180000,88.870003,86.620003,87.000000,87.000000,107500
2021-05-28,88.059998,91.080002,87.919998,91.080002,91.080002,66300
2021-06-04,90.599998,91.680000,89.930000,90.019997,90.019997,70700
2021-06-11,89.330002,89.550003,87.699997,88.080002,88.080002,109400
2021-06-18,87.029999,87.970001,85.220001,87.160004,87.160004,152800
2021-06-25,87.459999,87.800003,84.389999,84.620003,84.620003,353000
2021-07-02,85.570000,85.570000,82.050003,82.370003,82.370003,94600
2021-07-09,85.070000,87.410004,84.790001,86.680000,86.680000,118600
2021-07-16,86.309998,87.559998,84.000000,86.839996,86.839996,83800
2021-07-23,87.570000,88.709999,86.629997,88.400002,88.400002,91100
2021-07-30,87.620003,91.970001,87.580002,91.970001,91.970001,83100
2021-08-06,91.830002,94.940002,91.160004,94.629997,94.629997,80700
2021-08-13,94.410004,94.930000,89.370003,89.839996,89.839996,68700
2021-08-20,89.849998,93.980003,89.849998,93.459999,93.459999,61300
2021-08-27,92.809998,96.059998,92.690002,95.800003,95.800003,72800
2021-09-03,96.139999,98.250000,95.680000,96.430000,96.430000,87000
2021-09-10,97.699997,100.269997,97.209999,99.650002,99.650002,153900
2021-09-17,98.699997,98.699997,95.930000,97.389999,97.389999,74400
2021-09-24,96.500000,99.199997,94.239998,94.519997,94.519997,79700
2021-10-01,94.000000,97.260002,92.949997,96.220001,96.220001,104900
2021-10-08,95.529999,96.650002,94.519997,95.160004,95.160004,58600
2021-10-15,96.339996,97.040001,94.400002,94.720001,94.720001,98100
2021-10-22,94.900002,99.989998,94.330002,98.900002,98.900002,150700
2021-10-29,98.779999,102.470001,98.449997,101.820000,101.820000,62100
2021-11-05,100.260002,102.790001,99.199997,102.790001,102.790001,99000
2021-11-12,103.910004,104.050003,101.260002,102.070000,102.070000,105100
2021-11-19,101.720001,103.750000,101.589996,103.120003,103.120003,63600
2021-11-26,102.400002,102.400002,97.379997,98.900002,98.900002,213900
2021-12-03,100.690002,102.949997,98.930000,99.300003,99.300003,149200
2021-12-10,99.839996,102.540001,99.180000,100.790001,100.790001,167900
2021-12-17,100.800003,101.800003,98.669998,100.940002,100.940002,197900
2021-12-24,100.190002,103.160004,100.190002,101.989998,101.989998,53900
2021-12-31,101.720001,106.949997,101.720001,106.129997,106.129997,102900
2022-01-07,105.239998,112.209999,105.239998,111.639999,111.639999,123200
2022-01-14,111.739998,112.910004,108.459999,108.739998,108.739998,96700
2022-01-21,109.540001,109.540001,101.500000,101.800003,101.800003,250800
2022-01-28,101.050003,106.010002,100.500000,104.739998,104.739998,187400
2022-02-04,105.470001,107.199997,103.139999,104.440002,104.440002,311400
2022-02-11,103.959999,104.620003,101.209999,102.360001,102.360001,115000
2022-02-18,102.750000,102.830002,96.089996,98.510002,98.510002,74700
2022-02-25,98.230003,103.430000,97.089996,99.120003,99.120003,218500
2022-03-04,96.029999,96.599998,85.000000,92.489998,92.489998,277000
2022-03-11,94.059998,98.419998,92.550003,98.260002,98.260002,149200
2022-03-18,97.870003,102.180000,97.730003,101.599998,101.599998,105500
2022-03-25,100.750000,102.680000,99.519997,99.849998,99.849998,108700
2022-04-01,101.790001,102.040001,92.940002,93.610001,93.610001,149300
2022-04-08,91.839996,93.459999,90.720001,92.059998,92.059998,171400
2022-04-15,92.470001,94.680000,91.410004,92.690002,92.690002,134800
2022-04-22,93.080002,93.089996,88.330002,91.830002,91.830002,193100
2022-04-29,92.029999,92.519997,90.510002,90.809998,90.809998,31500
