Date,Open,High,Low,Close,Adj Close,Volume
2021-01-01,8.480000,11.300000,8.380000,10.190000,10.190000,162236200
2021-01-08,10.250000,12.210000,9.720000,11.960000,11.960000,148865900
2021-01-15,12.850000,13.320000,10.830000,11.170000,11.170000,99836200
2021-01-22,10.390000,12.130000,10.040000,11.700000,11.700000,130125800
2021-01-29,11.840000,14.150000,10.800000,13.070000,13.070000,152233100
2021-02-05,13.270000,18.980000,12.560000,14.470000,14.470000,271363700
2021-02-12,13.070000,14.500000,12.010000,12.020000,12.020000,128877200
2021-02-19,12.100000,12.600000,10.100000,10.820000,10.820000,67950400
2021-02-26,10.840000,12.080000,9.420000,9.820000,9.820000,64991800
2021-03-05,9.790000,10.680000,8.650000,10.590000,10.590000,68700900
2021-03-12,10.200000,11.420000,9.960000,10.000000,10.000000,60613500
2021-03-19,10.080000,10.300000,8.610000,9.270000,9.270000,49574100
2021-03-26,9.320000,9.660000,8.740000,9.140000,9.140000,41860200
2021-04-02,9.260000,9.270000,8.310000,8.510000,8.510000,29420900
2021-04-09,8.540000,9.000000,7.705000,7.790000,7.790000,43224500
2021-04-16,7.820000,8.370000,7.510000,8.000000,8.000000,35497800
2021-04-23,8.100000,9.120000,7.920000,8.960000,8.960000,30793500
2021-04-30,8.790000,9.060000,8.290000,8.460000,8.460000,18317400
2021-05-07,8.480000,9.260000,7.171000,7.320000,7.320000,36975900
2021-05-14,6.750000,7.460000,6.590000,7.320000,7.320000,34438100
2021-05-21,7.350000,8.980000,7.180000,8.970000,8.970000,28688200
2021-05-28,9.030000,10.584000,8.870000,9.660000,9.660000,54861700
2021-06-04,9.761000,10.640000,9.070000,9.890000,9.890000,37855400
2021-06-11,9.960000,10.013000,9.030000,9.040000,9.040000,17697600
2021-06-18,9.010000,9.430000,8.462000,9.350000,9.350000,19055800
2021-06-25,9.310000,9.540000,8.670000,8.880000,8.880000,17116900
2021-07-02,8.930000,8.960000,7.770000,8.100000,8.100000,16149800
2021-07-09,8.280000,8.860000,7.070000,7.340000,7.340000,26518300
2021-07-16,7.410000,7.550000,6.705000,7.210000,7.210000,20920200
2021-07-23,7.220000,7.549000,6.634000,7.110000,7.110000,30401900
2021-07-30,6.900000,7.550000,6.850000,7.350000,7.350000,21446900
2021-08-06,7.400000,7.450000,6.965000,7.060000,7.060000,14732000
2021-08-13,7.030000,7.060000,6.380000,6.440000,6.440000,21344500
2021-08-20,6.440000,7.260000,6.365000,7.000000,7.000000,21904000
2021-08-27,6.990000,7.620000,6.900000,7.440000,7.440000,20933700
2021-09-03,7.460000,7.735000,6.830000,6.910000,6.910000,19427100
2021-09-10,6.980000,6.995000,6.400000,6.620000,6.620000,19244500
2021-09-17,6.630000,6.680000,5.850000,6.150000,6.150000,33773500
2021-09-24,6.070000,6.990000,5.890000,6.920000,6.920000,42809200
2021-10-01,6.880000,7.500000,6.815000,7.380000,7.380000,20056300
2021-10-08,7.370000,7.600000,6.970000,7.260000,7.260000,13018900
2021-10-15,7.277000,7.880000,6.870000,7.370000,7.370000,24077200
2021-10-22,7.330000,7.390000,6.790000,6.880000,6.880000,16966100
2021-10-29,6.890000,7.160000,6.562000,6.850000,6.850000,16442600
2021-11-05,6.830000,7.660000,6.430000,7.570000,7.570000,38720100
2021-11-12,7.750000,8.690000,6.980000,7.010000,7.010000,57006500
2021-11-19,7.290000,7.390000,6.480000,6.780000,6.780000,21470900
2021-11-26,6.500000,6.840000,5.900000,6.140000,6.140000,26793800
2021-12-03,6.110000,6.740000,5.550000,6.280000,6.280000,23025200
2021-12-10,6.290000,6.480000,5.423000,5.720000,5.720000,20495600
2021-12-17,5.630000,6.188000,5.530000,6.120000,6.120000,19042800
2021-12-24,6.070000,6.100000,5.420000,5.500000,5.500000,22021400
2021-12-31,5.519000,5.970000,5.220000,5.370000,5.370000,23322500
2022-01-07,5.390000,6.050000,5.390000,5.540000,5.540000,30346300
2022-01-14,5.500000,5.580000,4.740000,4.750000,4.750000,27761800
2022-01-21,4.700000,4.740000,3.770000,3.790000,3.790000,43634800
2022-01-28,3.780000,4.560000,3.710000,3.960000,3.960000,28998700
2022-02-04,4.000000,4.825000,3.920000,4.590000,4.590000,28736200
2022-02-11,4.480000,4.900000,4.285000,4.380000,4.380000,34979000
2022-02-18,4.420000,4.437000,3.470000,3.840000,3.840000,22361500
2022-02-25,3.890000,3.900000,3.505000,3.550000,3.550000,19447800
2022-03-04,3.510000,3.560000,3.120000,3.330000,3.330000,27409900
2022-03-11,3.370000,3.480000,2.890000,3.480000,3.480000,24166100
2022-03-18,3.440000,4.110000,3.380000,4.040000,4.040000,45930700
2022-03-25,4.555000,4.560000,3.950000,4.000000,4.000000,98862100
2022-04-01,4.040000,4.215000,3.450000,3.530000,3.530000,50426400
2022-04-08,3.550000,3.784000,3.330000,3.540000,3.540000,19925600
2022-04-15,3.550000,3.550000,3.100000,3.120000,3.120000,20452900
2022-04-22,3.110000,3.190000,2.790000,3.050000,3.050000,27870100
2022-04-29,3.030000,3.185000,2.990000,3.030000,3.030000,4825200
