Date,Open,High,Low,Close,Adj Close,Volume
2021-01-01,78.120003,83.139999,75.720001,83.000000,83.000000,665400
2021-01-08,83.790001,87.279999,82.379997,85.529999,85.529999,662700
2021-01-15,84.239998,86.989998,82.470001,85.089996,85.089996,764100
2021-01-22,84.190002,87.239998,79.589996,80.279999,80.279999,758800
2021-01-29,79.980003,90.000000,78.440002,87.470001,87.470001,1252800
2021-02-05,87.610001,90.610001,86.660004,88.400002,88.400002,778800
2021-02-12,88.129997,89.000000,85.070000,86.629997,86.629997,522600
2021-02-19,86.940002,90.330002,86.500000,87.889999,87.889999,827800
2021-02-26,88.209999,91.949997,84.400002,85.129997,85.129997,965500
2021-03-05,86.260002,92.230003,84.720001,92.050003,92.050003,759900
2021-03-12,91.970001,94.250000,90.419998,90.830002,90.830002,679500
2021-03-19,91.169998,91.480003,83.660004,85.379997,85.379997,1244700
2021-03-26,85.620003,92.129997,85.620003,91.360001,91.360001,950300
2021-04-02,92.250000,93.489998,88.230003,89.120003,89.120003,433800
2021-04-09,89.050003,90.070000,87.769997,89.930000,89.930000,382300
2021-04-16,90.419998,90.419998,86.830002,89.080002,89.080002,618400
2021-04-23,89.500000,93.309998,89.500000,91.949997,91.949997,517900
2021-04-30,90.830002,90.830002,82.000000,86.230003,86.230003,1084200
2021-05-07,86.430000,86.500000,77.300003,78.699997,78.699997,1058900
2021-05-14,79.699997,84.550003,79.000000,84.500000,84.500000,789800
2021-05-21,84.940002,89.010002,84.419998,89.000000,89.000000,848500
2021-05-28,89.339996,91.879997,89.010002,91.849998,91.849998,652000
2021-06-04,92.260002,95.949997,91.970001,93.959999,93.959999,582100
2021-06-11,94.500000,95.160004,92.930000,93.900002,93.900002,661100
2021-06-18,92.599998,95.250000,90.599998,95.050003,95.050003,736800
2021-06-25,95.320000,97.040001,95.089996,95.900002,95.900002,867800
2021-07-02,96.309998,96.440002,89.430000,91.279999,91.279999,692200
2021-07-09,92.089996,94.709999,90.199997,91.309998,91.309998,444500
2021-07-16,92.290001,94.379997,89.129997,91.440002,91.440002,679800
2021-07-23,91.320000,94.269997,88.290001,93.589996,93.589996,451700
2021-07-30,93.169998,96.040001,91.989998,92.989998,92.989998,461700
2021-08-06,93.489998,94.620003,91.769997,91.860001,91.860001,395600
2021-08-13,91.470001,101.269997,89.400002,101.050003,101.050003,1040300
2021-08-20,101.099998,105.279999,96.949997,97.870003,97.870003,1233000
2021-08-27,98.410004,105.260002,98.160004,105.110001,105.110001,781700
2021-09-03,104.480003,106.970001,103.330002,105.250000,105.250000,480600
2021-09-10,106.239998,107.739998,103.150002,106.680000,106.680000,656000
2021-09-17,106.959999,107.660004,101.000000,106.269997,106.269997,891300
2021-09-24,105.809998,109.559998,101.070000,102.510002,102.510002,687900
2021-10-01,103.260002,105.839996,99.839996,101.709999,101.709999,784200
2021-10-08,101.800003,102.669998,99.510002,101.720001,101.720001,495400
2021-10-15,103.080002,103.080002,96.629997,98.989998,98.989998,824300
2021-10-22,98.980003,99.150002,94.370003,96.550003,96.550003,743500
2021-10-29,96.239998,118.800003,95.790001,116.860001,116.860001,1411200
2021-11-05,118.000000,122.529999,117.089996,120.320000,120.320000,765400
2021-11-12,120.139999,122.150002,115.040001,115.790001,115.790001,638900
2021-11-19,115.080002,119.410004,113.230003,114.360001,114.360001,487300
2021-11-26,111.089996,118.180000,107.910004,117.680000,117.680000,860700
2021-12-03,118.349998,119.430000,113.360001,114.529999,114.529999,828700
2021-12-10,115.930000,120.589996,113.489998,115.050003,115.050003,740500
2021-12-17,114.150002,118.839996,112.029999,118.019997,118.019997,1098500
2021-12-24,118.849998,122.470001,115.529999,118.839996,118.839996,385500
2021-12-31,118.449997,126.279999,115.660004,120.110001,120.110001,728500
2022-01-07,119.690002,122.080002,116.930000,118.000000,118.000000,1094800
2022-01-14,117.279999,118.430000,109.760002,111.989998,111.989998,922000
2022-01-21,111.989998,115.309998,104.860001,105.400002,105.400002,1564900
2022-01-28,105.779999,113.370003,99.650002,100.959999,100.959999,2429300
2022-02-04,99.900002,103.790001,96.849998,102.559998,102.559998,839600
2022-02-11,102.910004,104.029999,98.699997,101.860001,101.860001,866700
2022-02-18,101.269997,103.000000,95.230003,99.959999,99.959999,740800
2022-02-25,99.720001,101.690002,96.529999,98.800003,98.800003,750800
2022-03-04,97.500000,98.949997,93.580002,98.339996,98.339996,847300
2022-03-11,99.190002,104.470001,95.169998,103.449997,103.449997,616100
2022-03-18,103.349998,106.169998,102.430000,105.589996,105.589996,755800
2022-03-25,105.669998,107.959999,101.879997,105.129997,105.129997,659500
2022-04-01,105.529999,108.370003,100.260002,101.029999,101.029999,682600
2022-04-08,100.760002,101.779999,95.400002,95.410004,95.410004,733100
2022-04-15,95.230003,104.699997,94.870003,100.870003,100.870003,745800
2022-04-22,100.230003,101.190002,95.639999,100.730003,100.730003,725100
2022-04-29,100.239998,102.459999,97.900002,98.190002,98.190002,136800
