Date,Open,High,Low,Close,Adj Close,Volume
2021-01-01,13.810000,14.480000,13.610000,14.220000,14.220000,12691400
2021-01-08,13.800000,14.010000,11.930000,11.990000,11.990000,15512400
2021-01-15,11.910000,11.910000,11.110000,11.310000,11.310000,10538900
2021-01-22,11.000000,11.340000,10.290000,11.140000,11.140000,14507400
2021-01-29,11.540000,11.880000,11.040000,11.500000,11.500000,13576000
2021-02-05,12.940000,13.580000,12.260000,13.030000,13.030000,15776600
2021-02-12,12.870000,13.230000,12.080000,12.120000,12.120000,6760400
2021-02-19,12.210000,12.630000,11.520000,11.580000,11.580000,8854100
2021-02-26,11.430000,11.570000,10.220000,11.160000,11.160000,15418200
2021-03-05,11.150000,11.640000,10.900000,11.350000,11.350000,8339700
2021-03-12,11.110000,12.370000,11.000000,11.870000,11.870000,11125400
2021-03-19,11.950000,12.170000,10.560000,10.720000,10.720000,9625700
2021-03-26,10.720000,11.470000,10.310000,11.320000,11.320000,10640700
2021-04-02,11.290000,11.600000,11.120000,11.440000,11.440000,6173000
2021-04-09,11.200000,11.430000,10.810000,11.160000,11.160000,6088200
2021-04-16,11.400000,11.830000,11.170000,11.260000,11.260000,6933500
2021-04-23,11.360000,11.540000,10.560000,10.810000,10.810000,6800900
2021-04-30,10.670000,11.240000,9.830000,11.020000,11.020000,12255400
2021-05-07,11.250000,11.430000,10.650000,10.820000,10.820000,8243300
2021-05-14,10.950000,11.810000,10.930000,11.760000,11.760000,7837700
2021-05-21,11.840000,12.210000,11.660000,11.810000,11.810000,6402100
2021-05-28,11.720000,12.330000,11.310000,11.490000,11.490000,6003500
2021-06-04,11.600000,11.750000,11.270000,11.740000,11.740000,4885400
2021-06-11,11.660000,11.780000,10.440000,10.650000,10.650000,7732200
2021-06-18,10.700000,10.750000,10.110000,10.300000,10.300000,6583300
2021-06-25,10.470000,10.470000,9.750000,9.950000,9.950000,5957300
2021-07-02,10.110000,10.340000,9.550000,9.660000,9.660000,5141500
2021-07-09,9.710000,10.130000,9.560000,9.860000,9.860000,6106200
2021-07-16,9.850000,9.850000,9.010000,9.370000,9.370000,8100900
2021-07-23,9.250000,10.040000,9.130000,9.820000,9.820000,6502200
2021-07-30,9.560000,9.650000,9.080000,9.110000,9.110000,10581800
2021-08-06,8.880000,8.950000,8.310000,8.460000,8.460000,9281700
2021-08-13,8.550000,8.730000,8.010000,8.060000,8.060000,7789400
2021-08-20,8.000000,8.640000,7.950000,8.360000,8.360000,6302900
2021-08-27,8.450000,8.910000,8.340000,8.680000,8.680000,5755900
2021-09-03,8.900000,9.140000,8.400000,8.490000,8.490000,5727800
2021-09-10,8.450000,8.660000,7.930000,8.160000,8.160000,8599000
2021-09-17,8.100000,8.510000,7.860000,7.880000,7.880000,9794700
2021-09-24,7.800000,8.050000,7.460000,7.730000,7.730000,10085700
2021-10-01,7.790000,8.580000,7.600000,8.350000,8.350000,9542300
2021-10-08,8.620000,9.630000,8.380000,9.560000,9.560000,10899100
2021-10-15,9.290000,9.720000,9.240000,9.580000,9.580000,6765300
2021-10-22,9.780000,10.040000,9.490000,9.630000,9.630000,8844800
2021-10-29,9.510000,9.810000,8.660000,9.380000,9.380000,9183200
2021-11-05,9.500000,10.290000,9.350000,10.220000,10.220000,8589400
2021-11-12,10.050000,10.320000,9.780000,9.910000,9.910000,8231000
2021-11-19,9.830000,9.950000,9.200000,9.390000,9.390000,6413400
2021-11-26,9.420000,9.500000,8.430000,8.660000,8.660000,9914400
2021-12-03,8.660000,9.350000,8.550000,8.820000,8.820000,9891500
2021-12-10,8.820000,8.940000,8.350000,8.900000,8.900000,11918600
2021-12-17,8.960000,9.470000,8.400000,9.430000,9.430000,12972600
2021-12-24,9.390000,9.580000,9.150000,9.370000,9.370000,4093600
2021-12-31,9.370000,9.680000,8.790000,8.880000,8.880000,10368900
2022-01-07,8.940000,9.730000,8.850000,9.540000,9.540000,8791400
2022-01-14,9.500000,10.020000,9.120000,9.500000,9.500000,10607300
2022-01-21,9.590000,9.590000,8.580000,8.620000,8.620000,12635900
2022-01-28,8.510000,9.100000,8.360000,8.860000,8.860000,9199800
2022-02-04,8.810000,9.700000,8.810000,9.280000,9.280000,9921400
2022-02-11,9.270000,11.080000,9.250000,11.010000,11.010000,18669100
2022-02-18,10.960000,11.390000,10.530000,10.750000,10.750000,12906000
2022-02-25,10.670000,11.440000,10.640000,11.190000,11.190000,16276000
2022-03-04,11.230000,11.830000,10.900000,11.640000,11.640000,22147600
2022-03-11,11.260000,11.550000,10.440000,11.140000,11.140000,11255200
2022-03-18,11.010000,11.750000,10.870000,11.500000,11.500000,9926700
2022-03-25,11.450000,11.650000,10.780000,11.210000,11.210000,9165100
2022-04-01,11.130000,11.760000,10.830000,11.040000,11.040000,8483000
2022-04-08,11.080000,12.310000,11.080000,12.200000,12.200000,11809100
2022-04-15,12.370000,12.490000,11.410000,11.600000,11.600000,7160100
2022-04-22,11.370000,11.480000,10.160000,10.550000,10.550000,9400500
2022-04-29,10.110000,10.210000,9.250000,9.720000,9.720000,4804500
